ANO,MES,DIA,TMAX,TMIN,LUGAR
2020,1,4,17.9,10.9,VILLA GESELL AEROPUERTO
2020,1,4,36.6,13.2,VILLA REYNOLDS AEROPUERTO
2020,1,5,24.8,15.1,AEROPARQUE CABA
2020,1,5,25.7,6.3,AZUL AEROPUERTO
2020,1,5,30.8,12.1,BAHIA BLANCA AEROPUERTO
2020,1,5,25.7,2.1,BARILOCHE AEROPUERTO
2020,1,5,3.4,-4.6,BASE BELGRANO II
2020,1,5,3.9,1.2,BASE CARLINI (EX JUBANY)
2020,1,5,9.2,-0.9,BASE ESPERANZA
2020,1,5,1.9,-0.2,BASE MARAMBIO
2020,1,5,-1.3,-0.2,BASE ORCADAS
2020,1,5,-0.0999999999999998,-5.3,BASE SAN MARTIN
2020,1,5,23.2,8.2,BENITO JUAREZ
2020,1,5,26.1,11.6,BERNARDO DE IRIGOYEN AEROPUERTO
2020,1,5,30.2,11.9,BOLIVAR AEROPUERTO
2020,1,5,22.1,16.9,BUENOS AIRES OBSERVATORIO
2020,1,5,,,CAMPO DE MAYO AEROPUERTO
2020,1,5,34,25.8,CATAMARCA AEROPUERTO
2020,1,5,,13.6,CERES AEROPUERTO
2020,1,5,,22.3,CHAMICAL AEROPUERTO
2020,1,5,29.5,9,CHAPELCO AEROPUERTO
2020,1,5,38.4,21.8,CHEPES
2020,1,5,27.5,13.2,COMODORO RIVADAVIA AEROPUERTO
2020,1,5,26.3,13,CONCORDIA AEROPUERTO
2020,1,5,31.1,15.7,CORDOBA AEROPUERTO
2020,1,5,30.6,21.6,CORDOBA OBSERVATORIO
2020,1,5,25.7,11.6,CORONEL SUAREZ AEROPUERTO
2020,1,5,32.3,13.3,CORRIENTES AEROPUERTO
2020,1,5,,12,DOLORES AEROPUERTO
2020,1,5,30.9,7,EL BOLSON AEROPUERTO
2020,1,5,23.4,,EL CALAFATE AEROPUERTO
2020,1,5,26.8,16.3,EL PALOMAR AEROPUERTO
2020,1,5,,15.4,ESCUELA DE AVIACION MILITAR AEROPUERTO
2020,1,5,29.1,5.1,ESQUEL AEROPUERTO
2020,1,5,25.8,14.8,EZEIZA AEROPUERTO
2020,1,5,33.7,16.3,FORMOSA AEROPUERTO
2020,1,5,34.5,16.9,GENERAL PICO AEROPUERTO
2020,1,5,28.6,11.9,GOBERNADOR GREGORES AEROPUERTO
2020,1,5,25.5,15.8,GUALEGUAYCHU AEROPUERTO
2020,1,5,27.3,13.8,IGUAZU AEROPUERTO
2020,1,5,31.8,11.8,ITUZAINGO
2020,1,5,33.8,16.5,JACHAL
2020,1,5,32.5,19.6,JUJUY AEROPUERTO
2020,1,5,25.3,17.7,JUJUY U N
2020,1,5,27.6,14.3,JUNIN AEROPUERTO
2020,1,5,24.9,10.6,LA PLATA AEROPUERTO
2020,1,5,22.2,4.6,LA QUIACA OBSERVATORIO
2020,1,5,40.8,23.9,LA RIOJA AEROPUERTO
2020,1,5,27.8,16.6,LABOULAYE AEROPUERTO
2020,1,5,23,7.5,LAS FLORES
2020,1,5,34.8,16,LAS LOMITAS
2020,1,5,26.2,12,MALARGUE AEROPUERTO
2020,1,5,32.2,7.1,MAQUINCHAO
2020,1,5,17.5,9.9,MAR DEL PLATA AEROPUERTO
2020,1,5,31,11.5,MARCOS JUAREZ AEROPUERTO
2020,1,5,,13.3,MARIANO MORENO AEROPUERTO
2020,1,5,,21.2,MENDOZA AEROPUERTO
2020,1,5,,16.5,MENDOZA OBSERVATORIO
2020,1,5,35.1,13.3,MERCEDES AEROPUERTO (CTES)
2020,1,5,,14.8,MERLO AEROPUERTO
2020,1,5,29.4,18.5,METAN
2020,1,5,,14.1,MONTE CASEROS AEROPUERTO
2020,1,5,25.6,17.3,MORON AEROPUERTO
2020,1,5,35.7,18.6,NEUQUEN AEROPUERTO
2020,1,5,27.2,10.9,NUEVE DE JULIO
2020,1,5,,,OBERA
2020,1,5,24.8,8.1,OLAVARRIA AEROPUERTO
2020,1,5,36.4,19.4,ORAN AEROPUERTO
2020,1,5,,16.8,PARANA AEROPUERTO
2020,1,5,30.1,,PASO DE INDIOS
2020,1,5,31.7,15,PASO DE LOS LIBRES AEROPUERTO
2020,1,5,31.8,12.6,PEHUAJO AEROPUERTO
2020,1,5,,,PERITO MORENO AEROPUERTO
2020,1,5,26.2,14,PIGUE AEROPUERTO
2020,1,5,30.8,14.5,PILAR OBSERVATORIO
2020,1,5,31.8,18.5,POSADAS AEROPUERTO
2020,1,5,36.2,14.9,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2020,1,5,25.4,6.6,PUERTO DESEADO AEROPUERTO
2020,1,5,26.7,12.7,PUERTO MADRYN AEROPUERTO
2020,1,5,19.9,13,PUNTA INDIO B.A.
2020,1,5,31.9,13.2,RAFAELA AEROPUERTO
2020,1,5,31,14,RECONQUISTA AEROPUERTO
2020,1,5,31.4,16.9,RESISTENCIA AEROPUERTO
2020,1,5,,18.5,RIO CUARTO AEROPUERTO
2020,1,5,21,9.6,RIO GALLEGOS AEROPUERTO
2020,1,5,19.6,6.3,RIO GRANDE B.A.
2020,1,5,35.4,22,RIVADAVIA
2020,1,5,28.6,18.7,ROSARIO AEROPUERTO
2020,1,5,25.7,18.5,SALTA AEROPUERTO
2020,1,5,,17,SAN ANTONIO OESTE AEROPUERTO
2020,1,5,23.7,17.2,SAN FERNANDO AEROPUERTO
2020,1,5,35.7,23,SAN JUAN AEROPUERTO
2020,1,5,32.4,9.2,SAN JULIAN AEROPUERTO
2020,1,5,36,20.3,SAN LUIS AEROPUERTO
2020,1,5,33.7,22.7,SAN MARTIN (MZA)
2020,1,5,29.1,16.3,SAN RAFAEL AEROPUERTO
2020,1,5,25.5,10.7,SANTA CRUZ AEROPUERTO
2020,1,5,34.1,16,SANTA ROSA AEROPUERTO
2020,1,5,,21.2,SANTA ROSA DE CONLARA AEROPUERTO
2020,1,5,39.5,23.6,SANTIAGO DEL ESTERO AEROPUERTO
2020,1,5,29.5,16.5,SAUCE VIEJO AEROPUERTO
2020,1,5,31.8,14.4,SUNCHALES AEROPUERTO
2020,1,5,20.8,7.7,TANDIL AEROPUERTO
2020,1,5,,21.1,TARTAGAL AEROPUERTO
2020,1,5,33.7,18.5,TERMAS DE RIO HONDO AEROPUERTO
2020,1,5,37,21.7,TINOGASTA
2020,1,5,27.5,10.3,TRELEW AEROPUERTO
2020,1,5,30.3,15.2,TRENQUE LAUQUEN
2020,1,5,27.8,10.8,TRES ARROYOS
2020,1,5,32.4,21.3,TUCUMAN AEROPUERTO
2020,1,5,,8.4,USHUAIA AEROPUERTO
2020,1,5,29.4,10.1,USPALLATA
2020,1,5,26.3,14.6,VENADO TUERTO AEROPUERTO
2020,1,5,,,VICTORICA
2020,1,5,,13.2,VIEDMA AEROPUERTO
2020,1,5,32,14.4,VILLA DE MARIA DEL RIO SECO
2020,1,5,36.2,17.3,VILLA DOLORES AEROPUERTO
2020,1,5,20.1,11.7,VILLA GESELL AEROPUERTO
2020,1,5,31.7,15.4,VILLA REYNOLDS AEROPUERTO
2020,1,6,22,18.2,AEROPARQUE CABA
2020,1,6,26.3,10.8,AZUL AEROPUERTO
2020,1,6,33.6,15.6,BAHIA BLANCA AEROPUERTO
2020,1,6,28,6.7,BARILOCHE AEROPUERTO
2020,1,6,-1.3,-5.4,BASE BELGRANO II
2020,1,6,0.9,-3.1,BASE CARLINI (EX JUBANY)
2020,1,6,3.8,0.1,BASE ESPERANZA
2020,1,6,-0.2,-5.9,BASE MARAMBIO
2020,1,6,3.5,-3.7,BASE ORCADAS
2020,1,6,2.6,0.1,BASE SAN MARTIN
2020,1,6,27.8,10.3,BENITO JUAREZ
2020,1,6,29.3,15.8,BERNARDO DE IRIGOYEN AEROPUERTO
2020,1,6,30.2,15.2,BOLIVAR AEROPUERTO
2020,1,6,28.9,15.4,BUENOS AIRES OBSERVATORIO
2020,1,6,,,CAMPO DE MAYO AEROPUERTO
2020,1,6,33.7,21.8,CATAMARCA AEROPUERTO
2020,1,6,,14.5,CERES AEROPUERTO
2020,1,6,,14.6,CHAMICAL AEROPUERTO
2020,1,6,26.4,6.5,CHAPELCO AEROPUERTO
2020,1,6,34.9,19.8,CHEPES
2020,1,6,25.4,17.6,COMODORO RIVADAVIA AEROPUERTO
2020,1,6,31.7,15.8,CONCORDIA AEROPUERTO
2020,1,6,30.9,16.6,CORDOBA AEROPUERTO
2020,1,6,29.6,22.3,CORDOBA OBSERVATORIO
2020,1,6,28.5,13.7,CORONEL SUAREZ AEROPUERTO
2020,1,6,32.1,16.3,CORRIENTES AEROPUERTO
2020,1,6,,11.3,DOLORES AEROPUERTO
2020,1,6,29.1,6.4,EL BOLSON AEROPUERTO
2020,1,6,20.1,,EL CALAFATE AEROPUERTO
2020,1,6,29.2,17.4,EL PALOMAR AEROPUERTO
2020,1,6,,19,ESCUELA DE AVIACION MILITAR AEROPUERTO
2020,1,6,29.1,6.6,ESQUEL AEROPUERTO
2020,1,6,25.3,13.6,EZEIZA AEROPUERTO
2020,1,6,33.9,16.9,FORMOSA AEROPUERTO
2020,1,6,28.3,18.3,GENERAL PICO AEROPUERTO
2020,1,6,21,12.5,GOBERNADOR GREGORES AEROPUERTO
2020,1,6,31.5,13.8,GUALEGUAYCHU AEROPUERTO
2020,1,6,29.6,17.5,IGUAZU AEROPUERTO
2020,1,6,31.7,16.4,ITUZAINGO
2020,1,6,33.9,16.2,JACHAL
2020,1,6,28.1,19,JUJUY AEROPUERTO
2020,1,6,25.8,15.4,JUJUY U N
2020,1,6,29.8,10.9,JUNIN AEROPUERTO
2020,1,6,22.7,11.6,LA PLATA AEROPUERTO
2020,1,6,17.8,10,LA QUIACA OBSERVATORIO
2020,1,6,36.5,22.3,LA RIOJA AEROPUERTO
2020,1,6,25.8,15.3,LABOULAYE AEROPUERTO
2020,1,6,26.1,8.5,LAS FLORES
2020,1,6,33.2,19.9,LAS LOMITAS
2020,1,6,30.9,13.4,MALARGUE AEROPUERTO
2020,1,6,35.7,8.3,MAQUINCHAO
2020,1,6,19.4,7.8,MAR DEL PLATA AEROPUERTO
2020,1,6,28.8,13.4,MARCOS JUAREZ AEROPUERTO
2020,1,6,,13.4,MARIANO MORENO AEROPUERTO
2020,1,6,,20.7,MENDOZA AEROPUERTO
2020,1,6,,18.3,MENDOZA OBSERVATORIO
2020,1,6,29.8,12.1,MERCEDES AEROPUERTO (CTES)
2020,1,6,,14.3,MERLO AEROPUERTO
2020,1,6,29.6,15.1,METAN
2020,1,6,,17.6,MONTE CASEROS AEROPUERTO
2020,1,6,27.5,15.3,MORON AEROPUERTO
2020,1,6,35.3,14.8,NEUQUEN AEROPUERTO
2020,1,6,27.5,11.4,NUEVE DE JULIO
2020,1,6,34.3,21.2,OBERA
2020,1,6,29.1,9.3,OLAVARRIA AEROPUERTO
2020,1,6,34,21.3,ORAN AEROPUERTO
2020,1,6,,16.4,PARANA AEROPUERTO
2020,1,6,31.2,,PASO DE INDIOS
2020,1,6,31.2,17.5,PASO DE LOS LIBRES AEROPUERTO
2020,1,6,27.6,14.3,PEHUAJO AEROPUERTO
2020,1,6,23.9,,PERITO MORENO AEROPUERTO
2020,1,6,25.5,14.8,PIGUE AEROPUERTO
2020,1,6,30.3,20.3,PILAR OBSERVATORIO
2020,1,6,32.6,16.6,POSADAS AEROPUERTO
2020,1,6,31.5,17.2,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2020,1,6,24.8,8.8,PUERTO DESEADO AEROPUERTO
2020,1,6,26.8,13.5,PUERTO MADRYN AEROPUERTO
2020,1,6,23.3,8.2,PUNTA INDIO B.A.
2020,1,6,30.4,15.2,RAFAELA AEROPUERTO
2020,1,6,32.7,18.3,RECONQUISTA AEROPUERTO
2020,1,6,34.9,15.2,RESISTENCIA AEROPUERTO
2020,1,6,,19.3,RIO CUARTO AEROPUERTO
2020,1,6,17,5.9,RIO GALLEGOS AEROPUERTO
2020,1,6,15,5.9,RIO GRANDE B.A.
2020,1,6,41.8,23.9,RIVADAVIA
2020,1,6,24.2,12.7,ROSARIO AEROPUERTO
2020,1,6,23.2,14.6,SALTA AEROPUERTO
2020,1,6,,17.1,SAN ANTONIO OESTE AEROPUERTO
2020,1,6,26,15.6,SAN FERNANDO AEROPUERTO
2020,1,6,35.9,21.2,SAN JUAN AEROPUERTO
2020,1,6,23.4,8.2,SAN JULIAN AEROPUERTO
2020,1,6,33,15.8,SAN LUIS AEROPUERTO
2020,1,6,33.6,17.9,SAN MARTIN (MZA)
2020,1,6,30.5,15.1,SAN RAFAEL AEROPUERTO
2020,1,6,23.1,9.5,SANTA CRUZ AEROPUERTO
2020,1,6,32.7,16,SANTA ROSA AEROPUERTO
2020,1,6,,17.3,SANTA ROSA DE CONLARA AEROPUERTO
2020,1,6,37.2,22.9,SANTIAGO DEL ESTERO AEROPUERTO
2020,1,6,29.7,17.6,SAUCE VIEJO AEROPUERTO
2020,1,6,33.8,17.1,SUNCHALES AEROPUERTO
2020,1,6,29.4,11,TANDIL AEROPUERTO
2020,1,6,,17.7,TARTAGAL AEROPUERTO
2020,1,6,35.3,23.5,TERMAS DE RIO HONDO AEROPUERTO
2020,1,6,32.3,20.4,TINOGASTA
2020,1,6,33.5,12,TRELEW AEROPUERTO
2020,1,6,31.2,15.5,TRENQUE LAUQUEN
2020,1,6,28.5,15,TRES ARROYOS
2020,1,6,33.7,20,TUCUMAN AEROPUERTO
2020,1,6,,8.4,USHUAIA AEROPUERTO
2020,1,6,29.4,11.4,USPALLATA
2020,1,6,27.3,13.8,VENADO TUERTO AEROPUERTO
2020,1,6,34.9,17.5,VICTORICA
2020,1,6,,19.6,VIEDMA AEROPUERTO
2020,1,6,32.3,18.1,VILLA DE MARIA DEL RIO SECO
2020,1,6,31.7,19.5,VILLA DOLORES AEROPUERTO
2020,1,6,21.3,7.5,VILLA GESELL AEROPUERTO
2020,1,6,34.1,12.6,VILLA REYNOLDS AEROPUERTO
2020,1,7,22.5,19.8,AEROPARQUE CABA
2020,1,7,27.6,12.6,AZUL AEROPUERTO
2020,1,7,33.7,18.8,BAHIA BLANCA AEROPUERTO
2020,1,7,25,3.1,BARILOCHE AEROPUERTO
2020,1,7,1.9,-3,BASE BELGRANO II
2020,1,7,5,0.8,BASE CARLINI (EX JUBANY)
2020,1,7,2.5,-0.1,BASE ESPERANZA
2020,1,7,7.4,-2.6,BASE MARAMBIO
2020,1,7,5,-2.7,BASE ORCADAS
2020,1,7,-0.6,-4.6,BASE SAN MARTIN
2020,1,7,31.1,13.5,BENITO JUAREZ
2020,1,7,26.7,13.4,BERNARDO DE IRIGOYEN AEROPUERTO
2020,1,7,32.5,12.2,BOLIVAR AEROPUERTO
2020,1,7,26.5,16,BUENOS AIRES OBSERVATORIO
2020,1,7,30.7,14.7,CAMPO DE MAYO AEROPUERTO
2020,1,7,37.3,17.5,CATAMARCA AEROPUERTO
2020,1,7,,21.2,CERES AEROPUERTO
2020,1,7,,14,CHAMICAL AEROPUERTO
2020,1,7,30.2,5.8,CHAPELCO AEROPUERTO
2020,1,7,33.2,21.3,CHEPES
2020,1,7,23.5,11.8,COMODORO RIVADAVIA AEROPUERTO
2020,1,7,34.2,16.2,CONCORDIA AEROPUERTO
2020,1,7,32.3,13.8,CORDOBA AEROPUERTO
2020,1,7,32.8,15.1,CORDOBA OBSERVATORIO
2020,1,7,32.4,11.7,CORONEL SUAREZ AEROPUERTO
2020,1,7,31.7,18.7,CORRIENTES AEROPUERTO
2020,1,7,,9.4,DOLORES AEROPUERTO
2020,1,7,30.7,3.6,EL BOLSON AEROPUERTO
2020,1,7,22.2,,EL CALAFATE AEROPUERTO
2020,1,7,27.2,18,EL PALOMAR AEROPUERTO
2020,1,7,,14.9,ESCUELA DE AVIACION MILITAR AEROPUERTO
2020,1,7,27.6,9,ESQUEL AEROPUERTO
2020,1,7,27.5,14.1,EZEIZA AEROPUERTO
2020,1,7,35.6,19.1,FORMOSA AEROPUERTO
2020,1,7,33.1,17.8,GENERAL PICO AEROPUERTO
2020,1,7,24.7,9.5,GOBERNADOR GREGORES AEROPUERTO
2020,1,7,30.6,12.9,GUALEGUAYCHU AEROPUERTO
2020,1,7,31.2,16.5,IGUAZU AEROPUERTO
2020,1,7,35.1,17.4,ITUZAINGO
2020,1,7,29.4,19.2,JACHAL
2020,1,7,32.5,18.2,JUJUY AEROPUERTO
2020,1,7,24.7,17,JUJUY U N
2020,1,7,29,11.7,JUNIN AEROPUERTO
2020,1,7,24.7,11.4,LA PLATA AEROPUERTO
2020,1,7,12.4,4.3,LA QUIACA OBSERVATORIO
2020,1,7,30.3,18.9,LA RIOJA AEROPUERTO
2020,1,7,32.8,16.8,LABOULAYE AEROPUERTO
2020,1,7,30.6,16.5,LAS FLORES
2020,1,7,38.4,17.4,LAS LOMITAS
2020,1,7,28.1,13.7,MALARGUE AEROPUERTO
2020,1,7,27.7,11.7,MAQUINCHAO
2020,1,7,20.9,11.3,MAR DEL PLATA AEROPUERTO
2020,1,7,33.3,16.6,MARCOS JUAREZ AEROPUERTO
2020,1,7,,16.2,MARIANO MORENO AEROPUERTO
2020,1,7,,15.3,MENDOZA AEROPUERTO
2020,1,7,,15.5,MENDOZA OBSERVATORIO
2020,1,7,33.6,15,MERCEDES AEROPUERTO (CTES)
2020,1,7,,15,MERLO AEROPUERTO
2020,1,7,30.7,14.6,METAN
2020,1,7,,16.1,MONTE CASEROS AEROPUERTO
2020,1,7,29.8,17.1,MORON AEROPUERTO
2020,1,7,37.5,17.6,NEUQUEN AEROPUERTO
2020,1,7,34.3,11.7,NUEVE DE JULIO
2020,1,7,33.7,17.3,OBERA
2020,1,7,30.7,11.7,OLAVARRIA AEROPUERTO
2020,1,7,31.3,21.6,ORAN AEROPUERTO
2020,1,7,,16.8,PARANA AEROPUERTO
2020,1,7,32.5,,PASO DE INDIOS
2020,1,7,29,16,PASO DE LOS LIBRES AEROPUERTO
2020,1,7,34.6,18.9,PEHUAJO AEROPUERTO
2020,1,7,24.3,10.9,PERITO MORENO AEROPUERTO
2020,1,7,28.4,16.8,PIGUE AEROPUERTO
2020,1,7,33.1,18.3,PILAR OBSERVATORIO
2020,1,7,34.6,19.3,POSADAS AEROPUERTO
2020,1,7,36,19,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2020,1,7,16.4,12,PUERTO DESEADO AEROPUERTO
2020,1,7,25.9,13.4,PUERTO MADRYN AEROPUERTO
2020,1,7,28.2,14.8,PUNTA INDIO B.A.
2020,1,7,30.9,17.9,RAFAELA AEROPUERTO
2020,1,7,34.3,19.7,RECONQUISTA AEROPUERTO
2020,1,7,31.7,20.6,RESISTENCIA AEROPUERTO
2020,1,7,,13.8,RIO CUARTO AEROPUERTO
2020,1,7,17.8,9.7,RIO GALLEGOS AEROPUERTO
2020,1,7,17.6,-1.7,RIO GRANDE B.A.
2020,1,7,33.7,24.7,RIVADAVIA
2020,1,7,31.8,16.5,ROSARIO AEROPUERTO
2020,1,7,30.1,14.7,SALTA AEROPUERTO
2020,1,7,,20.7,SAN ANTONIO OESTE AEROPUERTO
2020,1,7,26.5,16.4,SAN FERNANDO AEROPUERTO
2020,1,7,34.3,18.6,SAN JUAN AEROPUERTO
2020,1,7,19.4,7.8,SAN JULIAN AEROPUERTO
2020,1,7,31.8,15.8,SAN LUIS AEROPUERTO
2020,1,7,32.9,17.6,SAN MARTIN (MZA)
2020,1,7,33.6,15,SAN RAFAEL AEROPUERTO
2020,1,7,23.1,9.7,SANTA CRUZ AEROPUERTO
2020,1,7,33.5,17.5,SANTA ROSA AEROPUERTO
2020,1,7,,10.9,SANTA ROSA DE CONLARA AEROPUERTO
2020,1,7,35.9,23.4,SANTIAGO DEL ESTERO AEROPUERTO
2020,1,7,34.3,15.4,SAUCE VIEJO AEROPUERTO
2020,1,7,32.3,19.7,SUNCHALES AEROPUERTO
2020,1,7,29,7.9,TANDIL AEROPUERTO
2020,1,7,,20.4,TARTAGAL AEROPUERTO
2020,1,7,31.7,18.2,TERMAS DE RIO HONDO AEROPUERTO
2020,1,7,33.5,11.6,TINOGASTA
2020,1,7,28.6,14.4,TRELEW AEROPUERTO
2020,1,7,35.8,19,TRENQUE LAUQUEN
2020,1,7,31.7,14.1,TRES ARROYOS
2020,1,7,30.3,19.7,TUCUMAN AEROPUERTO
2020,1,7,,5.4,USHUAIA AEROPUERTO
2020,1,7,21.3,10.1,USPALLATA
2020,1,7,29.1,14.6,VENADO TUERTO AEROPUERTO
2020,1,7,35.5,14.8,VICTORICA
2020,1,7,,20.6,VIEDMA AEROPUERTO
2020,1,7,33,19.2,VILLA DE MARIA DEL RIO SECO
2020,1,7,31.6,13.2,VILLA DOLORES AEROPUERTO
2020,1,7,24.5,8.4,VILLA GESELL AEROPUERTO
2020,1,7,31.3,11,VILLA REYNOLDS AEROPUERTO
2020,1,8,26.9,17.4,AEROPARQUE CABA
2020,1,8,30.3,10.9,AZUL AEROPUERTO
2020,1,8,35.7,25.6,BAHIA BLANCA AEROPUERTO
2020,1,8,22.4,8.6,BARILOCHE AEROPUERTO
2020,1,8,3,-6.5,BASE BELGRANO II
2020,1,8,2.7,1.8,BASE CARLINI (EX JUBANY)
2020,1,8,6.7,0.4,BASE ESPERANZA
2020,1,8,4.4,-3.4,BASE MARAMBIO
2020,1,8,7.3,-2.5,BASE ORCADAS
2020,1,8,4,-1.3,BASE SAN MARTIN
2020,1,8,29,13.5,BENITO JUAREZ
2020,1,8,25.5,17.9,BERNARDO DE IRIGOYEN AEROPUERTO
2020,1,8,31.9,14.6,BOLIVAR AEROPUERTO
2020,1,8,30.3,18.2,BUENOS AIRES OBSERVATORIO
2020,1,8,32.9,17.8,CAMPO DE MAYO AEROPUERTO
2020,1,8,38.4,22.7,CATAMARCA AEROPUERTO
2020,1,8,,19.2,CERES AEROPUERTO
2020,1,8,,22.7,CHAMICAL AEROPUERTO
2020,1,8,23.5,7.1,CHAPELCO AEROPUERTO
2020,1,8,36.8,18.1,CHEPES
2020,1,8,28.7,9.3,COMODORO RIVADAVIA AEROPUERTO
2020,1,8,33.7,16.1,CONCORDIA AEROPUERTO
2020,1,8,32.6,17.5,CORDOBA AEROPUERTO
2020,1,8,31.9,22.5,CORDOBA OBSERVATORIO
2020,1,8,33.3,16.5,CORONEL SUAREZ AEROPUERTO
2020,1,8,33.7,16.6,CORRIENTES AEROPUERTO
2020,1,8,,7.7,DOLORES AEROPUERTO
2020,1,8,22.6,8.8,EL BOLSON AEROPUERTO
2020,1,8,17.4,,EL CALAFATE AEROPUERTO
2020,1,8,29.2,16.5,EL PALOMAR AEROPUERTO
2020,1,8,,20.2,ESCUELA DE AVIACION MILITAR AEROPUERTO
2020,1,8,23.3,14.7,ESQUEL AEROPUERTO
2020,1,8,30.4,16.4,EZEIZA AEROPUERTO
2020,1,8,33.9,18.7,FORMOSA AEROPUERTO
2020,1,8,32.1,19.2,GENERAL PICO AEROPUERTO
2020,1,8,19.1,9.7,GOBERNADOR GREGORES AEROPUERTO
2020,1,8,33.1,16.9,GUALEGUAYCHU AEROPUERTO
2020,1,8,34.6,14,IGUAZU AEROPUERTO
2020,1,8,29.7,16.5,ITUZAINGO
2020,1,8,26.2,16.5,JACHAL
2020,1,8,30.7,20.8,JUJUY AEROPUERTO
2020,1,8,30.1,14.3,JUJUY U N
2020,1,8,31.2,14.1,JUNIN AEROPUERTO
2020,1,8,28.5,17.1,LA PLATA AEROPUERTO
2020,1,8,14.9,6.1,LA QUIACA OBSERVATORIO
2020,1,8,35.5,22.3,LA RIOJA AEROPUERTO
2020,1,8,35.5,15.5,LABOULAYE AEROPUERTO
2020,1,8,28.3,7.1,LAS FLORES
2020,1,8,35.5,20.8,LAS LOMITAS
2020,1,8,27.5,12.4,MALARGUE AEROPUERTO
2020,1,8,27.4,10.8,MAQUINCHAO
2020,1,8,25.3,11.7,MAR DEL PLATA AEROPUERTO
2020,1,8,31.9,17.2,MARCOS JUAREZ AEROPUERTO
2020,1,8,,19.2,MARIANO MORENO AEROPUERTO
2020,1,8,,19.8,MENDOZA AEROPUERTO
2020,1,8,,20.1,MENDOZA OBSERVATORIO
2020,1,8,32.8,17.3,MERCEDES AEROPUERTO (CTES)
2020,1,8,,19.4,MERLO AEROPUERTO
2020,1,8,28.6,16.9,METAN
2020,1,8,,15.2,MONTE CASEROS AEROPUERTO
2020,1,8,31.1,21.2,MORON AEROPUERTO
2020,1,8,38.6,18.3,NEUQUEN AEROPUERTO
2020,1,8,33.9,9.9,NUEVE DE JULIO
2020,1,8,31,16.5,OBERA
2020,1,8,28.7,10,OLAVARRIA AEROPUERTO
2020,1,8,35.5,18.1,ORAN AEROPUERTO
2020,1,8,,16.7,PARANA AEROPUERTO
2020,1,8,26.6,,PASO DE INDIOS
2020,1,8,31.9,17.2,PASO DE LOS LIBRES AEROPUERTO
2020,1,8,32.8,15.8,PEHUAJO AEROPUERTO
2020,1,8,16.6,8.5,PERITO MORENO AEROPUERTO
2020,1,8,34.1,18.1,PIGUE AEROPUERTO
2020,1,8,31.4,16.6,PILAR OBSERVATORIO
2020,1,8,33.3,16.7,POSADAS AEROPUERTO
2020,1,8,36,14.3,PRESIDENCIA ROQUE SAENZ PE A AEROPUERTO
2020,1,8,31.6,10.5,PUERTO DESEADO AEROPUERTO
2020,1,8,21.6,11.8,PUERTO MADRYN AEROPUERTO
2020,1,8,30,14.2,PUNTA INDIO B.A.
2020,1,8,35.7,18.5,RAFAELA AEROPUERTO
2020,1,8,31.8,19.4,RECONQUISTA AEROPUERTO
2020,1,8,34.5,16,RESISTENCIA AEROPUERTO
2020,1,8,,17.7,RIO CUARTO AEROPUERTO
2020,1,8,24.2,5,RIO GALLEGOS AEROPUERTO
2020,1,8,13.9,8,RIO GRANDE B.A.
2020,1,8,38,21.3,RIVADAVIA
2020,1,8,34.4,17.7,ROSARIO AEROPUERTO
2020,1,8,26.6,13.5,SALTA AEROPUERTO
2020,1,8,,17.3,SAN ANTONIO OESTE AEROPUERTO
2020,1,8,30.3,15.5,SAN FERNANDO AEROPUERTO
2020,1,8,30.4,18,SAN JUAN AEROPUERTO
2020,1,8,25.9,11.4,SAN JULIAN AEROPUERTO
2020,1,8,30.7,16.3,SAN LUIS AEROPUERTO
2020,1,8,28.2,17,SAN MARTIN (MZA)
2020,1,8,28.8,14.6,SAN RAFAEL AEROPUERTO
2020,1,8,25.2,7.6,SANTA CRUZ AEROPUERTO
2020,1,8,34.4,19.2,SANTA ROSA AEROPUERTO
2020,1,8,,17,SANTA ROSA DE CONLARA AEROPUERTO
2020,1,8,36.9,20.6,SANTIAGO DEL ESTERO AEROPUERTO
2020,1,8,30.3,20.3,SAUCE VIEJO AEROPUERTO
2020,1,8,31.9,15.6,SUNCHALES AEROPUERTO
2020,1,8,26.7,12.7,TANDIL AEROPUERTO
2020,1,8,,20.7,TARTAGAL AEROPUERTO
2020,1,8,34.7,20.1,TERMAS DE RIO HONDO AEROPUERTO
2020,1,8,34.2,15.6,TINOGASTA
2020,1,8,33,10.5,TRELEW AEROPUERTO
2020,1,8,31.4,18.6,TRENQUE LAUQUEN
2020,1,8,29.7,12.7,TRES ARROYOS
2020,1,8,35.2,21.6,TUCUMAN AEROPUERTO
2020,1,8,,4.6,USHUAIA AEROPUERTO
2020,1,8,29.4,13.3,USPALLATA
2020,1,8,34.5,15.2,VENADO TUERTO AEROPUERTO
2020,1,8,35.9,19.3,VICTORICA
2020,1,8,,19.2,VIEDMA AEROPUERTO
2020,1,8,32.2,12.6,VILLA DE MARIA DEL RIO SECO
2020,1,8,34.7,13.8,VILLA DOLORES AEROPUERTO
2020,1,8,29,10.5,VILLA GESELL AEROPUERTO
2020,1,8,27,13.2,VILLA REYNOLDS AEROPUERTO
